vehicle_id,title,description,link,image_link,make,model,year,mileage.value,mileage.unit,body_style,exterior_color,state_of_vehicle,price,currency,address,latitude,longitude,offer_type,amount_price,amount_qualifier,fuel_type,transmission,drivetrain
VF3YDG8F8TG002248,Boxer Base · od 2214 PLN/mies.,Peugeot Boxer Base · Rata od 2214 PLN netto/mies. · Leasing B2B · Kalisz · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/boxer/vf3ydg8f8tg002248/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VF3YDG8F8TG002248_clean.webp,Peugeot,Boxer,2025,0,KM,Hatchback,Szary Artense Steel,New, PLN,PLN,"{""addr1"": ""UL. CZĘSTOCHOWSKA 144"", ""city"": ""KALISZ"", ""region"": ""WIELKOPOLSKIE"", ""country"": ""PL""}",51.7612,18.0929,LEASE,2214 PLN,per month,Diesel,Automatic,FWD
VF3YDG8F6SG057392,Boxer Base · od 2238 PLN/mies.,Peugeot Boxer Base · Rata od 2238 PLN netto/mies. · Leasing B2B · Wrocław · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/boxer/vf3ydg8f6sg057392/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VF3YDG8F6SG057392_clean.webp,Peugeot,Boxer,2025,0,KM,Hatchback,Szary Expedition,New, PLN,PLN,"{""addr1"": ""UL. SZCZECIŃSKA 7"", ""city"": ""WROCŁAW"", ""region"": ""DOLNOŚLĄSKIE"", ""country"": ""PL""}",51.1274,16.9535,LEASE,2238 PLN,per month,Diesel,Automatic,FWD
VR3EDYHZ9TJ628504,Partner Furgon Xl · od 1668 PLN/mies.,Peugeot Partner Furgon Xl · Rata od 1668 PLN netto/mies. · Leasing B2B · Sosnowiec · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/partner/vr3edyhz9tj628504/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VR3EDYHZ9TJ628504_clean.webp,Peugeot,Partner,2025,0,KM,Van,Szary Artense,New,1656 PLN,PLN,"{""addr1"": ""UL. WOJSKA POLSKIEGO 45"", ""city"": ""SOSNOWIEC"", ""region"": ""ŚLĄSKIE"", ""country"": ""PL""}",50.2863,19.1042,LEASE,1668 PLN,per month,Diesel,Automatic,FWD
VF3VPFC35TU427171,Expert Furgon M · od 1978 PLN/mies.,Peugeot Expert Furgon M · Rata od 1978 PLN netto/mies. · Leasing B2B · Warszawa · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/expert/vf3vpfc35tu427171/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VF3VPFC35TU427171_clean.webp,Peugeot,Expert,2025,0,KM,Hatchback,Szary Artense Metaliczny,New,2023 PLN,PLN,"{""addr1"": ""AL. KRAKOWSKA 206"", ""city"": ""WARSZAWA"", ""region"": ""MAZOWIECKIE"", ""country"": ""PL""}",52.2084,20.9412,LEASE,1978 PLN,per month,Diesel,Automatic,FWD
VF3VPFC36TU426238,Expert Furgon Brygadowy Skladany Xl · od 2236 PLN/mies.,Peugeot Expert Furgon Brygadowy Skladany Xl · Rata od 2236 PLN netto/mies. · Leasing B2B · Łódź · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/expert/vf3vpfc36tu426238/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VF3VPFC36TU426238_clean.webp,Peugeot,Expert,2025,0,KM,Van,B0Mm0B B0Ngris Titaneb,New,2287 PLN,PLN,"{""addr1"": ""UL. OBYWATELSKA 181"", ""city"": ""ŁÓDŹ"", ""region"": ""ŁÓDZKIE"", ""country"": ""PL""}",51.7371,19.4316,LEASE,2236 PLN,per month,Diesel,Manual,FWD
VF3YDG6A5TMC87633,Boxer Podwozie Base · od 2058 PLN/mies.,Peugeot Boxer Podwozie Base · Rata od 2058 PLN netto/mies. · Leasing B2B · Sosnowiec · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/boxer-podwozie-do-zabudowy-2/vf3ydg6a5tmc87633/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VF3YDG6A5TMC87633_clean.jpg,Peugeot,Boxer Podwozie,2025,0,KM,Hatchback,Szary Lanzarote Thunder,New, PLN,PLN,"{""addr1"": ""UL. WOJSKA POLSKIEGO 45"", ""city"": ""SOSNOWIEC"", ""region"": ""ŚLĄSKIE"", ""country"": ""PL""}",50.2863,19.1042,LEASE,2058 PLN,per month,Diesel,Manual,FWD
VF3YDG6A2TMC87489,Boxer Podwozie Base · od 2058 PLN/mies.,Peugeot Boxer Podwozie Base · Rata od 2058 PLN netto/mies. · Leasing B2B · Sosnowiec · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/boxer-podwozie-do-zabudowy-2/vf3ydg6a2tmc87489/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VF3YDG6A2TMC87489_clean.jpg,Peugeot,Boxer Podwozie,2025,0,KM,Hatchback,Szary Lanzarote Thunder,New, PLN,PLN,"{""addr1"": ""UL. WOJSKA POLSKIEGO 45"", ""city"": ""SOSNOWIEC"", ""region"": ""ŚLĄSKIE"", ""country"": ""PL""}",50.2863,19.1042,LEASE,2058 PLN,per month,Diesel,Manual,FWD
VF3YDG8F2TG028666,Boxer Base · od 2311 PLN/mies.,Peugeot Boxer Base · Rata od 2311 PLN netto/mies. · Leasing B2B · Warszawa · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/boxer/vf3ydg8f2tg028666/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VF3YDG8F2TG028666_clean.webp,Peugeot,Boxer,2025,0,KM,Hatchback,Bialy Icy,New, PLN,PLN,"{""addr1"": ""AL. KRAKOWSKA 206"", ""city"": ""WARSZAWA"", ""region"": ""MAZOWIECKIE"", ""country"": ""PL""}",52.2084,20.9412,LEASE,2311 PLN,per month,Diesel,Automatic,FWD
VF3VPFC31TZ019530,Expert Furgon Xl · od 1859 PLN/mies.,Peugeot Expert Furgon Xl · Rata od 1859 PLN netto/mies. · Leasing B2B · Warszawa · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/expert/vf3vpfc31tz019530/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VF3VPFC31TZ019530_clean.webp,Peugeot,Expert,2025,0,KM,Van,Bialy Icy Lakier Bazowy,New,1793 PLN,PLN,"{""addr1"": ""AL. KRAKOWSKA 206"", ""city"": ""WARSZAWA"", ""region"": ""MAZOWIECKIE"", ""country"": ""PL""}",52.2084,20.9412,LEASE,1859 PLN,per month,Diesel,Manual,FWD
VF3VPFC12TZ038506,Expert Furgon Xl · od 2065 PLN/mies.,Peugeot Expert Furgon Xl · Rata od 2065 PLN netto/mies. · Leasing B2B · Gorzów Wielkopolski · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/expert/vf3vpfc12tz038506/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VF3VPFC12TZ038506_clean.webp,Peugeot,Expert,2025,0,KM,Van,Szary Artense Metaliczny,New,2063 PLN,PLN,"{""addr1"": ""AL. KRAKOWSKA 206"", ""city"": ""GORZÓW WIELKOPOLSKI"", ""region"": ""MAZOWIECKIE"", ""country"": ""PL""}",52.2084,20.9412,LEASE,2065 PLN,per month,Diesel,Automatic,FWD
VF3VPFC30TU409967,Expert Furgon Xl · od 1853 PLN/mies.,Peugeot Expert Furgon Xl · Rata od 1853 PLN netto/mies. · Leasing B2B · Szczecin · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/expert/vf3vpfc30tu409967/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VF3VPFC30TU409967_clean.webp,Peugeot,Expert,2025,0,KM,Van,Bialy Icy Lakier Bazowy,New,1852 PLN,PLN,"{""addr1"": ""UL. STRUGA 1B"", ""city"": ""SZCZECIN"", ""region"": ""ZACHODNIOPOMORSKIE"", ""country"": ""PL""}",53.3891,14.6543,LEASE,1853 PLN,per month,Diesel,Manual,FWD
VF3VPFC39TU425066,Expert Furgon Xl · od 1834 PLN/mies.,Peugeot Expert Furgon Xl · Rata od 1834 PLN netto/mies. · Leasing B2B · Poznań · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/expert/vf3vpfc39tu425066/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VF3VPFC39TU425066_clean.webp,Peugeot,Expert,2025,0,KM,Van,Bialy Icy Lakier Bazowy,New,1833 PLN,PLN,"{""addr1"": ""UL. BOLESŁAWA KRZYWOUSTEGO 71"", ""city"": ""POZNAŃ"", ""region"": ""WIELKOPOLSKIE"", ""country"": ""PL""}",52.3787,17.0270,LEASE,1834 PLN,per month,Diesel,Manual,FWD
VF3YDG8F2TG029476,Boxer Base · od 2464 PLN/mies.,Peugeot Boxer Base · Rata od 2464 PLN netto/mies. · Leasing B2B · Poznań · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/boxer/vf3ydg8f2tg029476/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VF3YDG8F2TG029476_clean.webp,Peugeot,Boxer,2025,0,KM,Hatchback,Bialy Icy,New, PLN,PLN,"{""addr1"": ""UL. BOLESŁAWA KRZYWOUSTEGO 71"", ""city"": ""POZNAŃ"", ""region"": ""WIELKOPOLSKIE"", ""country"": ""PL""}",52.3787,17.0270,LEASE,2464 PLN,per month,Diesel,Automatic,FWD
VF3VPFC35TU424853,Expert Furgon M · od 2086 PLN/mies.,Peugeot Expert Furgon M · Rata od 2086 PLN netto/mies. · Leasing B2B · Płock · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/expert/vf3vpfc35tu424853/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VF3VPFC35TU424853_clean.webp,Peugeot,Expert,2025,0,KM,Hatchback,Szary Artense Metaliczny,New,2133 PLN,PLN,"{""addr1"": ""UL. OTOLIŃSKA 25"", ""city"": ""PŁOCK"", ""region"": ""MAZOWIECKIE"", ""country"": ""PL""}",52.5468,19.7064,LEASE,2086 PLN,per month,Diesel,Automatic,FWD
VF3YDF6F6TG029462,Boxer Base · od 1923 PLN/mies.,Peugeot Boxer Base · Rata od 1923 PLN netto/mies. · Leasing B2B · Płock · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/boxer/vf3ydf6f6tg029462/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VF3YDF6F6TG029462_clean.webp,Peugeot,Boxer,2025,0,KM,Hatchback,Bialy Icy,New, PLN,PLN,"{""addr1"": ""UL. OTOLIŃSKA 25"", ""city"": ""PŁOCK"", ""region"": ""MAZOWIECKIE"", ""country"": ""PL""}",52.5468,19.7064,LEASE,1923 PLN,per month,Diesel,Manual,FWD
VF3VPFC35TU402822,Expert Furgon Xl · od 1813 PLN/mies.,Peugeot Expert Furgon Xl · Rata od 1813 PLN netto/mies. · Leasing B2B · Opole · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/expert/vf3vpfc35tu402822/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VF3VPFC35TU402822_clean.webp,Peugeot,Expert,2025,0,KM,Van,Bialy Icy Lakier Bazowy,New,1812 PLN,PLN,"{""addr1"": ""UL. WROCŁAWSKA 137"", ""city"": ""OPOLE"", ""region"": ""OPOLSKIE"", ""country"": ""PL""}",50.6751,17.9213,LEASE,1813 PLN,per month,Diesel,Manual,FWD
VF3VPFC36TU405938,Expert Furgon Xl · od 1723 PLN/mies.,Peugeot Expert Furgon Xl · Rata od 1723 PLN netto/mies. · Leasing B2B · Opole · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/expert/vf3vpfc36tu405938/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VF3VPFC36TU405938_clean.webp,Peugeot,Expert,2025,0,KM,Van,Bialy Icy Lakier Bazowy,New,1662 PLN,PLN,"{""addr1"": ""UL. WROCŁAWSKA 137"", ""city"": ""OPOLE"", ""region"": ""OPOLSKIE"", ""country"": ""PL""}",50.6751,17.9213,LEASE,1723 PLN,per month,Diesel,Manual,FWD
VF3VJYHV4TU424673,Expert Furgon Xl · od 1789 PLN/mies.,Peugeot Expert Furgon Xl · Rata od 1789 PLN netto/mies. · Leasing B2B · Poznań · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/expert/vf3vjyhv4tu424673/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VF3VJYHV4TU424673_clean.webp,Peugeot,Expert,2025,0,KM,Van,Bialy Icy Lakier Bazowy,New,1829 PLN,PLN,"{""addr1"": ""UL. BOLESŁAWA KRZYWOUSTEGO 71"", ""city"": ""POZNAŃ"", ""region"": ""WIELKOPOLSKIE"", ""country"": ""PL""}",52.3787,17.0270,LEASE,1789 PLN,per month,Diesel,Manual,FWD
VF3VJYHV0TU424735,Expert Furgon M · od 1663 PLN/mies.,Peugeot Expert Furgon M · Rata od 1663 PLN netto/mies. · Leasing B2B · Warszawa · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/expert/vf3vjyhv0tu424735/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VF3VJYHV0TU424735_clean.webp,Peugeot,Expert,2025,0,KM,Hatchback,Bialy Icy Lakier Bazowy,New,1701 PLN,PLN,"{""addr1"": ""AL. KRAKOWSKA 206"", ""city"": ""WARSZAWA"", ""region"": ""MAZOWIECKIE"", ""country"": ""PL""}",52.2084,20.9412,LEASE,1663 PLN,per month,Diesel,Manual,FWD
VR3EDYHZ0TJ629900,Partner Furgon Xl · od 1611 PLN/mies.,Peugeot Partner Furgon Xl · Rata od 1611 PLN netto/mies. · Leasing B2B · Warszawa · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/partner/vr3edyhz0tj629900/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VR3EDYHZ0TJ629900_clean.webp,Peugeot,Partner,2025,0,KM,Van,Szary Artense,New,1600 PLN,PLN,"{""addr1"": ""AL. KRAKOWSKA 206"", ""city"": ""WARSZAWA"", ""region"": ""MAZOWIECKIE"", ""country"": ""PL""}",52.2084,20.9412,LEASE,1611 PLN,per month,Diesel,Automatic,FWD
VF3YDG8F7TG015265,Boxer Base · od 2273 PLN/mies.,Peugeot Boxer Base · Rata od 2273 PLN netto/mies. · Leasing B2B · Sosnowiec · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/boxer/vf3ydg8f7tg015265/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VF3YDG8F7TG015265_clean.webp,Peugeot,Boxer,2025,0,KM,Hatchback,Bialy Icy,New, PLN,PLN,"{""addr1"": ""UL. WOJSKA POLSKIEGO 45"", ""city"": ""SOSNOWIEC"", ""region"": ""ŚLĄSKIE"", ""country"": ""PL""}",50.2863,19.1042,LEASE,2273 PLN,per month,Diesel,Automatic,FWD
VF3VPFC19TU423381,Expert Furgon Xl · od 2161 PLN/mies.,Peugeot Expert Furgon Xl · Rata od 2161 PLN netto/mies. · Leasing B2B · Kalisz · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/expert/vf3vpfc19tu423381/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VF3VPFC19TU423381_clean.webp,Peugeot,Expert,2025,0,KM,Van,B0Mm0B B0Ngris Titaneb,New,2160 PLN,PLN,"{""addr1"": ""UL. CZĘSTOCHOWSKA 144"", ""city"": ""KALISZ"", ""region"": ""WIELKOPOLSKIE"", ""country"": ""PL""}",51.7612,18.0929,LEASE,2161 PLN,per month,Diesel,Automatic,FWD
VF3VPFC1XTZ022781,Expert Furgon Xl · od 1991 PLN/mies.,Peugeot Expert Furgon Xl · Rata od 1991 PLN netto/mies. · Leasing B2B · Warszawa · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/expert/vf3vpfc1xtz022781/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VF3VPFC1XTZ022781_clean.webp,Peugeot,Expert,2025,0,KM,Van,Bialy Icy Lakier Bazowy,New,1920 PLN,PLN,"{""addr1"": ""AL. KRAKOWSKA 206"", ""city"": ""WARSZAWA"", ""region"": ""MAZOWIECKIE"", ""country"": ""PL""}",52.2084,20.9412,LEASE,1991 PLN,per month,Diesel,Automatic,FWD
VF3VPFC15TU423426,Expert Furgon Xl · od 2089 PLN/mies.,Peugeot Expert Furgon Xl · Rata od 2089 PLN netto/mies. · Leasing B2B · Płock · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/expert/vf3vpfc15tu423426/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VF3VPFC15TU423426_clean.webp,Peugeot,Expert,2025,0,KM,Van,Bialy Icy Lakier Bazowy,New,2088 PLN,PLN,"{""addr1"": ""UL. OTOLIŃSKA 25"", ""city"": ""PŁOCK"", ""region"": ""MAZOWIECKIE"", ""country"": ""PL""}",52.5468,19.7064,LEASE,2089 PLN,per month,Diesel,Automatic,FWD
VF3VPFC16TU423662,Expert Furgon Xl · od 2089 PLN/mies.,Peugeot Expert Furgon Xl · Rata od 2089 PLN netto/mies. · Leasing B2B · Płock · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/expert/vf3vpfc16tu423662/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VF3VPFC16TU423662_clean.webp,Peugeot,Expert,2025,0,KM,Van,Bialy Icy Lakier Bazowy,New,2088 PLN,PLN,"{""addr1"": ""UL. OTOLIŃSKA 25"", ""city"": ""PŁOCK"", ""region"": ""MAZOWIECKIE"", ""country"": ""PL""}",52.5468,19.7064,LEASE,2089 PLN,per month,Diesel,Automatic,FWD
VF3YDF6FXTG029352,Boxer Base · od 2203 PLN/mies.,Peugeot Boxer Base · Rata od 2203 PLN netto/mies. · Leasing B2B · Stare Bielice · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/boxer/vf3ydf6fxtg029352/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VF3YDF6FXTG029352_clean.webp,Peugeot,Boxer,2025,0,KM,Hatchback,Bialy Icy,New, PLN,PLN,"{""addr1"": ""AL. KRAKOWSKA 206"", ""city"": ""STARE BIELICE"", ""region"": ""MAZOWIECKIE"", ""country"": ""PL""}",52.2084,20.9412,LEASE,2203 PLN,per month,Diesel,Manual,FWD
VF3YDF6F8TG029351,Boxer Base · od 2203 PLN/mies.,Peugeot Boxer Base · Rata od 2203 PLN netto/mies. · Leasing B2B · Stare Bielice · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/boxer/vf3ydf6f8tg029351/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VF3YDF6F8TG029351_clean.webp,Peugeot,Boxer,2025,0,KM,Hatchback,Bialy Icy,New, PLN,PLN,"{""addr1"": ""AL. KRAKOWSKA 206"", ""city"": ""STARE BIELICE"", ""region"": ""MAZOWIECKIE"", ""country"": ""PL""}",52.2084,20.9412,LEASE,2203 PLN,per month,Diesel,Manual,FWD
VF3YDF6F1TG029353,Boxer Base · od 2029 PLN/mies.,Peugeot Boxer Base · Rata od 2029 PLN netto/mies. · Leasing B2B · Stare Bielice · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/boxer/vf3ydf6f1tg029353/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VF3YDF6F1TG029353_clean.webp,Peugeot,Boxer,2025,0,KM,Hatchback,Bialy Icy,New, PLN,PLN,"{""addr1"": ""AL. KRAKOWSKA 206"", ""city"": ""STARE BIELICE"", ""region"": ""MAZOWIECKIE"", ""country"": ""PL""}",52.2084,20.9412,LEASE,2029 PLN,per month,Diesel,Manual,FWD
VF3YDF6FXTG029481,Boxer Base · od 2061 PLN/mies.,Peugeot Boxer Base · Rata od 2061 PLN netto/mies. · Leasing B2B · Kalisz · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/boxer/vf3ydf6fxtg029481/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VF3YDF6FXTG029481_clean.webp,Peugeot,Boxer,2025,0,KM,Hatchback,Bialy Icy,New, PLN,PLN,"{""addr1"": ""UL. CZĘSTOCHOWSKA 144"", ""city"": ""KALISZ"", ""region"": ""WIELKOPOLSKIE"", ""country"": ""PL""}",51.7612,18.0929,LEASE,2061 PLN,per month,Diesel,Manual,FWD
VF3VPFC35TU423184,Expert Furgon Xl · od 1977 PLN/mies.,Peugeot Expert Furgon Xl · Rata od 1977 PLN netto/mies. · Leasing B2B · Warszawa · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/expert/vf3vpfc35tu423184/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VF3VPFC35TU423184_clean.webp,Peugeot,Expert,2025,0,KM,Van,Bialy Icy Lakier Bazowy,New,2022 PLN,PLN,"{""addr1"": ""AL. KRAKOWSKA 206"", ""city"": ""WARSZAWA"", ""region"": ""MAZOWIECKIE"", ""country"": ""PL""}",52.2084,20.9412,LEASE,1977 PLN,per month,Diesel,Automatic,FWD
VF3YDF6F0TG029473,Boxer Base · od 1874 PLN/mies.,Peugeot Boxer Base · Rata od 1874 PLN netto/mies. · Leasing B2B · Zielona Góra · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/boxer/vf3ydf6f0tg029473/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VF3YDF6F0TG029473_clean.webp,Peugeot,Boxer,2025,0,KM,Hatchback,Bialy Icy,New, PLN,PLN,"{""addr1"": ""AL. KRAKOWSKA 206"", ""city"": ""ZIELONA GÓRA"", ""region"": ""MAZOWIECKIE"", ""country"": ""PL""}",52.2084,20.9412,LEASE,1874 PLN,per month,Diesel,Manual,FWD
VF3VPFC3XTU423844,Expert Furgon Xl · od 1833 PLN/mies.,Peugeot Expert Furgon Xl · Rata od 1833 PLN netto/mies. · Leasing B2B · Łódź · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/expert/vf3vpfc3xtu423844/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VF3VPFC3XTU423844_clean.webp,Peugeot,Expert,2025,0,KM,Van,Bialy Icy Lakier Bazowy,New,1832 PLN,PLN,"{""addr1"": ""UL. OBYWATELSKA 181"", ""city"": ""ŁÓDŹ"", ""region"": ""ŁÓDZKIE"", ""country"": ""PL""}",51.7371,19.4316,LEASE,1833 PLN,per month,Diesel,Manual,FWD
VF3VJYHV0TU424234,Expert Furgon Xl · od 1770 PLN/mies.,Peugeot Expert Furgon Xl · Rata od 1770 PLN netto/mies. · Leasing B2B · Toruń · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/expert/vf3vjyhv0tu424234/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VF3VJYHV0TU424234_clean.webp,Peugeot,Expert,2025,0,KM,Van,Bialy Icy Lakier Bazowy,New,1810 PLN,PLN,"{""addr1"": ""UL. SZOSA BYDGOSKA 52"", ""city"": ""TORUŃ"", ""region"": ""KUJAWSKO-POMORSKIE"", ""country"": ""PL""}",53.0138,18.5984,LEASE,1770 PLN,per month,Diesel,Manual,FWD
VR3EDYHZ6TJ667177,Partner Furgon Xl · od 1725 PLN/mies.,Peugeot Partner Furgon Xl · Rata od 1725 PLN netto/mies. · Leasing B2B · Katowice · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/partner/vr3edyhz6tj667177/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VR3EDYHZ6TJ667177_clean.webp,Peugeot,Partner,2025,0,KM,Van,Szary Artense,New,1804 PLN,PLN,"{""addr1"": ""AL. ROŹDZIEŃSKIEGO 170"", ""city"": ""KATOWICE"", ""region"": ""ŚLĄSKIE"", ""country"": ""PL""}",50.2649,19.0238,LEASE,1725 PLN,per month,Diesel,Automatic,FWD
VR3EDYHZ3TJ667170,Partner Furgon Xl · od 1707 PLN/mies.,Peugeot Partner Furgon Xl · Rata od 1707 PLN netto/mies. · Leasing B2B · Toruń · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/partner/vr3edyhz3tj667170/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VR3EDYHZ3TJ667170_clean.webp,Peugeot,Partner,2025,0,KM,Van,Bialy Icy White,New,1785 PLN,PLN,"{""addr1"": ""UL. SZOSA BYDGOSKA 52"", ""city"": ""TORUŃ"", ""region"": ""KUJAWSKO-POMORSKIE"", ""country"": ""PL""}",53.0138,18.5984,LEASE,1707 PLN,per month,Diesel,Automatic,FWD
VR3EDYHZ4TJ667159,Partner Furgon Xl · od 1706 PLN/mies.,Peugeot Partner Furgon Xl · Rata od 1706 PLN netto/mies. · Leasing B2B · Toruń · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/partner/vr3edyhz4tj667159/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VR3EDYHZ4TJ667159_clean.webp,Peugeot,Partner,2025,0,KM,Van,Bialy Icy White,New,1784 PLN,PLN,"{""addr1"": ""UL. SZOSA BYDGOSKA 52"", ""city"": ""TORUŃ"", ""region"": ""KUJAWSKO-POMORSKIE"", ""country"": ""PL""}",53.0138,18.5984,LEASE,1706 PLN,per month,Diesel,Automatic,FWD
VR3EDYHZXTJ667196,Partner Furgon Xl · od 1688 PLN/mies.,Peugeot Partner Furgon Xl · Rata od 1688 PLN netto/mies. · Leasing B2B · Warszawa · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/partner/vr3edyhzxtj667196/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VR3EDYHZXTJ667196_clean.webp,Peugeot,Partner,2025,0,KM,Van,Bialy Icy White,New,1765 PLN,PLN,"{""addr1"": ""AL. KRAKOWSKA 206"", ""city"": ""WARSZAWA"", ""region"": ""MAZOWIECKIE"", ""country"": ""PL""}",52.2084,20.9412,LEASE,1688 PLN,per month,Diesel,Automatic,FWD
VR3EDYHZ7TJ667124,Partner Furgon Xl · od 1686 PLN/mies.,Peugeot Partner Furgon Xl · Rata od 1686 PLN netto/mies. · Leasing B2B · Słupsk · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/partner/vr3edyhz7tj667124/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VR3EDYHZ7TJ667124_clean.webp,Peugeot,Partner,2025,0,KM,Van,Bialy Icy White,New,1763 PLN,PLN,"{""addr1"": ""AL. KRAKOWSKA 206"", ""city"": ""SŁUPSK"", ""region"": ""MAZOWIECKIE"", ""country"": ""PL""}",52.2084,20.9412,LEASE,1686 PLN,per month,Diesel,Automatic,FWD
VR3EDYHP0TJ667092,Partner Furgon Xl · od 1653 PLN/mies.,Peugeot Partner Furgon Xl · Rata od 1653 PLN netto/mies. · Leasing B2B · Kraków · Sprawdź ofertę!,https://sklep.peugeot.pl/produkt/partner/vr3edyhp0tj667092/,https://raw.githubusercontent.com/Andy11001/-alfa-inventory/master/data/images/VR3EDYHP0TJ667092_clean.webp,Peugeot,Partner,2025,0,KM,Van,Bialy Icy White,New,1728 PLN,PLN,"{""addr1"": ""UL. OPOLSKA 9"", ""city"": ""KRAKÓW"", ""region"": ""MAŁOPOLSKIE"", ""country"": ""PL""}",50.0931,19.9238,LEASE,1653 PLN,per month,Diesel,Manual,FWD
